"hit number","corpus","tokens","lemmas","text_title","text_date","text_time","text_sect","text_sub","text_user","sentence_id","text_urlmsg","text_urlboard","licence","date","total hits","Korp URL","params"
"861","S24","Sitä ei voi ikinä tietää esittääkö toinen ihminen nöyrää , mutta jos ihminen selkeästi pyrkii saamaan toisen ihmisen tulemaan haavoittuvaiseksi , luultavasti ihminen tällöin esittää nöyrää ja etsii kohtaa mihin iskeä puukolla ( siis kuvaannollisesti ) .","se ei voida ikinä tietää esittää toinen ihminen nöyrä , mutta jos ihminen selkeästi pyrkiä saada toinen ihminen tulla haavoittuva , luultavasti ihminen tällöin esittää nöyrä ja etsiä kohta mikä iskeä puukko ( siis kuvaannollisesti ) .","Uhri vai narsisti?","24.9.2012","19:25","Terveys","Narsismi","-","8672345","http://keskustelu.suomi24.fi/t/10926797#comment-57419132","http://keskustelu.suomi24.fi/t/10926797","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"862","S24","He olivat minusta vuoden vanhempia joten osasin aavistaa että ysiluokalla jäisin yksin , huomasi miten ala-astelaista bestistäni ei enää kiinnostanut mun seura kun pystyi saamaan "" parempaakin "" ja itse kun oli sosiaalisempi niin ei jaksanut minua kun olin hiljainen .","hän olla minä vuosi vanha joten osata aavistaa että ysiluokka jäädä yksin , huomata miten ala-astelainen bestistäni ei enää kiinnostaa mä seura kun pystyä saada "" hyvä "" ja itse kun olla sosiaalinen niin ei jaksaa minä kun olla hiljainen .","i have no life:(","7.2.2013","16:47","Terveys","Yksinäisyys","yksinäinen tyttö","7154462","http://keskustelu.suomi24.fi/t/11223970#comment-59876222","http://keskustelu.suomi24.fi/t/11223970","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"863","S24","Siis leikattiin molemmin puolin ja kyseessä oli nivustyrä ja olin siis täysin nukutuksessa että en tiennyt asiasta mitään ennen kui heräämössä .","siis leikata molemmat puola ja kyse olla nivustyrä ja olla siis täysin nukutus että ei tietää asia mikään ennen kui heräämö .","Tyräleikkaus","25.3.2012","19:38","Terveys","Leikkaus","kipuukko","3277954","http://keskustelu.suomi24.fi/t/1868278#comment-54347547","http://keskustelu.suomi24.fi/t/1868278","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"864","S24","Ei hän runno ketään väkisin .","ei hän runnoa kukaan väkisin .","Jumalassa on apumme","15.10.2012","17:26","Terveys","Ahdistus","Keissa","9753170","http://keskustelu.suomi24.fi/t/10894848#comment-57781355","http://keskustelu.suomi24.fi/t/10894848","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"865","S24","Olen elämäni aikana oppinut kartoittamaan kaikki tekijät mitkä vaikuttavat unen saantiin / laatuun .","olla elämä aika oppia kartoittaa kaikki tekijä mikä vaikuttaa uni saanti / laatu .","Mitä tehdä kun ei pysty nukkumaan??","30.9.2013","17:23","Terveys","Ahdistus","Ahdistus ja väsymys","8480373","http://keskustelu.suomi24.fi/t/11753960#comment-63771248","http://keskustelu.suomi24.fi/t/11753960","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"866","S24","Melko terve saa olla ettei tarvitse mittään lääkkeitä käyttää .","melko terve saada olla ettäei tarvita mittään lääke käyttää .","yksin kotona pelottaa","24.8.2008","10:34","Terveys","Pelot ja jännitys","JOukokojootti","8711126","http://keskustelu.suomi24.fi/t/6140695#comment-32313099","http://keskustelu.suomi24.fi/t/6140695","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"867","S24","Käyn välillä ihopuhdistuksessa kosmetolgilla .","käydä välillä ihopuhdistus kosmetolgilla .","Akne on PILANNUT E L ÄM Ä N I","22.11.2014","17:36","Terveys","Akne ja finnit","heide","4937865","http://keskustelu.suomi24.fi/t/12923313#comment-73930854","http://keskustelu.suomi24.fi/t/12923313","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"868","S24","Muista , että yksi ovi kun sulkeutuu , niin toinen avautuu !","muistaa , että yksi ovi kun sulkeutua , niin toinen avautua !","Polviongelma.","18.6.2013","16:35","Terveys","Leikkaus","samma pilattu polvi","5919248","http://keskustelu.suomi24.fi/t/11533440#comment-62053592","http://keskustelu.suomi24.fi/t/11533440","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"869","S24","Huono lopu tuolla kaikella tietysti on loppujen lopuksi , pääsee sillä ehkä pahimpien aikojen yli .","huono loppua tuolla kaikki tietysti olla loppu lopuksi , päästä se ehkä paha aika yli .","ALKOHOLI JA IMOVANE","8.1.2011","03:05","Terveys","Lääkkeet","TTSF","3604880","http://keskustelu.suomi24.fi/t/3058773#comment-47538655","http://keskustelu.suomi24.fi/t/3058773","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"870","S24","sen jälkeen olinkin usean vuoden ilman ..","se jälkeen olla usea vuosi ilman ..","Ahdituksenmasennuksen hoito ilman lääkkeitä, onnistuuko?","26.6.2012","10:03","Terveys","Ahdistus","mlo1","1044883","http://keskustelu.suomi24.fi/t/10739507#comment-55859303","http://keskustelu.suomi24.fi/t/10739507","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"871","S24","Vaatii vain hieman urheilumieltä mennä huhtikuun alussa t-paidassa ja shortseissa auringonvaloon ...","vaatia vain hieman urheilumieli mennä huhtikuu alku t-paita ja shortsi auringonvalo ...","Voiko D-vitamiinia saada liikaa?","8.1.2014","11:36","Terveys","Vitamiinit","pilkunnuzz","4072329","http://keskustelu.suomi24.fi/t/11947214#comment-65494776","http://keskustelu.suomi24.fi/t/11947214","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"872","S24","Kyseessä on yleensä joku joka kaupittelee jotain omaa masennuksenhoitokeinoaan tai sitten katkerikko , joka ei ole saanut apua lääkkeistä ja on sitä mieltä , että muutkaan eivät saa saada .","kyse olla yleensä joku joka kaupitella jokin oma masennushoitokeino tai sitten katkerikko , joka ei olla saada apu lääke ja olla se mieli , että muu ei saada saada .","Paras masennuslääke?","20.11.2013","13:37","Terveys","Masennus","typeryyksiä...","2797586","http://keskustelu.suomi24.fi/t/11153938#comment-64646776","http://keskustelu.suomi24.fi/t/11153938","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"873","S24","Luulen , että auttaa .","luulla , että auttaa .","Ihon syönti","26.1.2009","10:44","Terveys","Pakko-oireinen häiriö","jaspercon","8616479","http://keskustelu.suomi24.fi/t/6743748#comment-35494232","http://keskustelu.suomi24.fi/t/6743748","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"874","S24","Tekstin Aivan kaunis kertomus , mutta !","teksti aivan kaunis kertomus , mutta !","toivunko ?","15.1.2009","05:31","Terveys","Kuolema ja suru","kopiointi","7096519","http://keskustelu.suomi24.fi/t/6713756#comment-35244865","http://keskustelu.suomi24.fi/t/6713756","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"875","S24","yritän koko ajan parhaani mutta en pysty siihen ilman lääkärin apua koska tiedän tarvitsevani lääkitystä .","yrittää koko aika hyvä mutta ei pystyä se ilman lääkäri apu koska tietää tarvita lääkitys .","epävakaa persoonallisuus","7.4.2011","13:41","Terveys","Yleistä mielenterveydestä","kuka olen","8471714","http://keskustelu.suomi24.fi/t/2387447#comment-48882070","http://keskustelu.suomi24.fi/t/2387447","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"876","S24","Olin huono äiti kun en ollut viikon aikana lapsemme kanssa leikkinyt hiekkalaatikolla , hän oli seurannut koko viikon etteivät lelut olleet liikkuneet mihinkään ...","olla huono äiti kun ei olla viikko aika lapsi kanssa leikkiä hiekkalaatikko , hän olla seurata koko viikko ettäei lelu olla liikkua mikään ...","Vaativa persoonallisuushäiriö","11.5.2012","20:53","Terveys","Narsismi","exexex","3356125","http://keskustelu.suomi24.fi/t/9964907#comment-55135580","http://keskustelu.suomi24.fi/t/9964907","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"877","S24","En kuitenkaan tiennyt että haluaisin pyöreän ison mahan itselleni .","ei kuitenkaan tietää että haluta pyöreä iso maha itse .","Tahtoisin vain lihottaa","25.4.2013","20:12","Terveys","Lihavuus","","2837342","http://keskustelu.suomi24.fi/t/11432103#comment-61244437","http://keskustelu.suomi24.fi/t/11432103","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"878","S24","Tuli mieleen tämä aloitus katsoessani tv-sarjaa The Walking Dead .","tulla mieli tämä aloitus katsoa tv-sarja The Walking Dead .","Vihan taustalla pelko?","8.11.2012","11:11","Terveys","Narsismi","","8655938","http://keskustelu.suomi24.fi/t/10905434#comment-58209951","http://keskustelu.suomi24.fi/t/10905434","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"879","S24","Ehkä pelkkää toisen välttelyä ja häpeää työpaikkasuhteen takia , ehkä normaalia masennusta tai ehkä sitten juuri biposta johtuneen manian/hypomanian jälkitautia tai sitten jotain ihan muuta ...","ehkä pelkkä toinen vältellä ja hävetä työpaikkasuhde takia , ehkä normaali masennus tai ehkä sitten juuri biposta johtua manian/hypomanian jälkitauti tai sitten jokin ihan muu ...","Mitä tää on?","22.10.2014","10:04","Terveys","Kaksisuuntainen mielialahäiriö","21","8510526","http://keskustelu.suomi24.fi/t/12756738#comment-72214188","http://keskustelu.suomi24.fi/t/12756738","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"880","S24","Ja ei tee jostain yksittäisestä vitamiinista itselleen kovin vaikuttavaa asiaa .","ja ei tehdä jokin yksittäinen vitamiini itse kovin vaikuttaa asia .","D-vitamiinissasi ei ole D-vitamiinia.","26.10.2012","11:26","Terveys","Pandemiat","hohhoi1","378163","http://keskustelu.suomi24.fi/t/11006453#comment-57975051","http://keskustelu.suomi24.fi/t/11006453","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"881","S24",""" Valkoinen , puhdas ja tappava = sokeri "" ja toimii satavarmasti , mukana sitten hiilihydraatit jauhojen muodossa .",""" valkoinen , puhdas ja tappaa = sokeri "" ja toimia satavarma , mukana sitten hiilihydraatti jauho muoto .","Syyllinen olikin sokeri","11.9.2014","15:19","Terveys","Vähähiilihydraattiset dieetit","","5438677","http://keskustelu.suomi24.fi/t/12456877#comment-70087310","http://keskustelu.suomi24.fi/t/12456877","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"882","S24","  Onko siitä vaaraa et kuukautiset loppuu ?","() () olla se vaara ei kuukautinen loppua ?","menkat loppu :D","1.9.2014","14:38","Terveys","Alipaino","ex-anorektikko","2828952","http://keskustelu.suomi24.fi/t/12459534#comment-69629535","http://keskustelu.suomi24.fi/t/12459534","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"883","S24","Nyt hätäilen kun en erota mitkä oireistani on paniikkia ja mikä mahdollisia fluvosolin lopetusoireita .","nyt hätäillä kun ei erottaa mikä oire olla paniikki ja mikä mahdollinen fluvosolin lopetusoire .","lopetusoireita vai paniikkia","31.8.2014","23:31","Terveys","Paniikkihäiriö"," First Aid ","8419281","http://keskustelu.suomi24.fi/t/12458537#comment-69622504","http://keskustelu.suomi24.fi/t/12458537","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"884","S24","Rintani ovat samanlaiset kuin ennen implattien laittoa .","rinta olla samanlainen kuin ennen implattien laitto .","silikonien poisto","18.12.2014","11:38","Terveys","Plastiikkakirurgia","aamu2","3587231","http://keskustelu.suomi24.fi/t/9690196#comment-75360231","http://keskustelu.suomi24.fi/t/9690196","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"885","S24",""" välttämättä se raivoaja ei ole se narsisti vaan se narskun uhri , jota narsisti on ovelasti manipuloimalla , projisoimalla ja kaksoissidoksillaan sekä valheillaan provosoinut käyttäytymään raivolla , kun narsku on tahallaan polttanut uhrinsa pinnan .",""" välttämättä se raivota ei olla se narsisti vaan se narsku uhri , joka narsisti olla ovelasti manipuloida , projisoida ja kaksoissidos sekä valhe provosoida käyttäytyä raivo , kun narsku olla tahallaan polttaa uhri pinna .","Narsistit ovat kykenemättömiä aitoihin riitoihin","20.4.2014","17:33","Terveys","Narsismi","Tuota on meillä","1251748","http://keskustelu.suomi24.fi/t/12192538#comment-67379729","http://keskustelu.suomi24.fi/t/12192538","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"886","S24","Hohhoijaa , tää aihe on jo niin , NIIN loppuunkaluttu , että keksikää jo jotakin muuta millä korostaa itsensä hyvyyttä muihin verrattuna .","hohhoijaa , tää aihe olla jo niin , niin loppuunkaluttu , että keksiä jo jokin muu mikä korostaa itse hyvyys muu verrata .","Johtuuko lihavuus laiskuudesta?","19.12.2014","09:25","Terveys","Lihavuus","tiukkishoikkis","5853308","http://keskustelu.suomi24.fi/t/13134834#comment-75409227","http://keskustelu.suomi24.fi/t/13134834","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"887","S24","Ne on kyl "" epänormaaleis "" paikois , kun en ranteeseen uskaltanut kun pelotti kun ne verisuonet näky niin hyvin ,.. Voi kauheaa , että olet itsekin vastaavaa tehnyt :(","se olla kyl "" epänormaaleis "" paikois , kun ei ranne uskaltaa kun pelottaa kun se verisuoni näky niin hyvin ,.. voida kauhea , että olla itse vastaava tehdä :(","En ole masistytsy enää...","24.10.2013","20:00","Terveys","Yksinäisyys","Auringon säde","4779052","http://keskustelu.suomi24.fi/t/11798406#comment-64170654","http://keskustelu.suomi24.fi/t/11798406","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"888","S24","Joka sunnuntai-ilta otan unilääkkeen joskus viikollakin .","joka sunnuntai-ilta ottaa unilääke joskus viikko .","Heräily yöllä","22.9.2005","22:28","Terveys","Uni ja unihairiöt","täälläkin","8455714","http://keskustelu.suomi24.fi/t/2105696#comment-10590571","http://keskustelu.suomi24.fi/t/2105696","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"889","S24","Vähän hirvittää minkälainen jalka tästä jää jäljelle .","vähän hirvittää minkälainen jalka tämä jäädä jäljelle .","Onnistuneet polvileikkaukset","4.5.2013","11:37","Terveys","Leikkaus","kobeB","5893206","http://keskustelu.suomi24.fi/t/9770430#comment-61376951","http://keskustelu.suomi24.fi/t/9770430","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"890","S24","Rakastat itseäsi juuri siksi että olet erilainen , et tarvitse siihen kenenkään muun hyväksyntää kuin itsesi .","rakastaa itse juuri siksi että olla erilainen , ei tarvita se kukaan muu hyväksyntä kuin itse .","ELÄMÄ ON TÄYTTÄ","5.5.2014","17:51","Terveys","Yksinäisyys","ELämä itse","9918234","http://keskustelu.suomi24.fi/t/12225632#comment-67643198","http://keskustelu.suomi24.fi/t/12225632","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"891","S24","Ei tässä maailmassa kukaan oikeesti välitä toisistaan eikä kunnioita toisia .","ei tämä maailma kukaan oikeesti välittää toinen ei kunnia toinen .","olenko skitsofreenikko?","13.5.2014","08:31","Terveys","Skitsofrenia","1214","8493184","http://keskustelu.suomi24.fi/t/12237641#comment-67778100","http://keskustelu.suomi24.fi/t/12237641","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"892","S24","( terskan taakse menee ) mutta näillä mennään ja aion edelleen tehdä venytyksiä :)","( terska taakse mennä ) mutta tämä mennä ja aikoa edelleen tehdä venytys :)","Kireä esinahka ja venytys","6.4.2013","18:05","Terveys","Yleistä terveydestä","hggnn","7256555","http://keskustelu.suomi24.fi/t/6580195#comment-60921263","http://keskustelu.suomi24.fi/t/6580195","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:31","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
